LPCHMCBP_00793	618
LPCHMCBP_00794	8589
LPCHMCBP_00795	6180
LPCHMCBP_00796	2619
LPCHMCBP_00797	3120
LPCHMCBP_00798	1264
LPCHMCBP_00799	1388
LPCHMCBP_00800	3326
LPCHMCBP_00801	5536
LPCHMCBP_00802	1969
LPCHMCBP_00803	4911
LPCHMCBP_00804	5877
LPCHMCBP_00805	60
LPCHMCBP_00806	2659
LPCHMCBP_00807	963
LPCHMCBP_00808	1230
LPCHMCBP_00809	4743
LPCHMCBP_00810	7522
LPCHMCBP_00811	1763
LPCHMCBP_00812	880
LPCHMCBP_00813	1062
LPCHMCBP_00814	1823
LPCHMCBP_00815	1725
LPCHMCBP_00816	1633
LPCHMCBP_00817	28340
LPCHMCBP_00818	22303
LPCHMCBP_00819	103
LPCHMCBP_00820	7723
LPCHMCBP_00821	1053
LPCHMCBP_00822	3022
LPCHMCBP_00823	947
LPCHMCBP_00824	2424
LPCHMCBP_00825	2432
LPCHMCBP_00826	873
LPCHMCBP_00827	5725
LPCHMCBP_00828	7
LPCHMCBP_00829	3
LPCHMCBP_00830	20
LPCHMCBP_00831	555
LPCHMCBP_00832	905
LPCHMCBP_00833	1490
LPCHMCBP_00834	594
LPCHMCBP_00835	717
LPCHMCBP_00836	50
LPCHMCBP_00837	7374
LPCHMCBP_00838	5503
LPCHMCBP_00839	30190
LPCHMCBP_00840	476
LPCHMCBP_00841	2916
LPCHMCBP_00842	686
LPCHMCBP_00843	182
LPCHMCBP_00844	873
LPCHMCBP_00845	8288
LPCHMCBP_00846	5170
LPCHMCBP_00847	512
LPCHMCBP_00848	721
LPCHMCBP_00849	35
LPCHMCBP_00850	49
LPCHMCBP_00851	156
LPCHMCBP_00852	498
LPCHMCBP_00853	151
LPCHMCBP_00854	801
LPCHMCBP_00855	13352
LPCHMCBP_00856	222
LPCHMCBP_00857	4154
LPCHMCBP_00858	7969
LPCHMCBP_00859	1927
LPCHMCBP_00860	14043
LPCHMCBP_00861	7
LPCHMCBP_00862	3394
LPCHMCBP_00863	83
LPCHMCBP_00864	1331
LPCHMCBP_00865	97
LPCHMCBP_00866	39
LPCHMCBP_00867	22
LPCHMCBP_00868	16
LPCHMCBP_00869	40
LPCHMCBP_00870	356
LPCHMCBP_00871	463
LPCHMCBP_00872	394
LPCHMCBP_00873	408
LPCHMCBP_00874	4
LPCHMCBP_00875	642
LPCHMCBP_00876	5089
LPCHMCBP_00877	3123
LPCHMCBP_00878	1733
LPCHMCBP_00879	2505
LPCHMCBP_00880	2074
LPCHMCBP_00881	971
LPCHMCBP_00882	619
LPCHMCBP_00883	61013
LPCHMCBP_00884	12319
LPCHMCBP_00885	23177
LPCHMCBP_00886	94
LPCHMCBP_00887	155
LPCHMCBP_00888	16
LPCHMCBP_00889	529
LPCHMCBP_00890	73
LPCHMCBP_00891	319
LPCHMCBP_00892	488
LPCHMCBP_00893	16137
LPCHMCBP_00894	31
LPCHMCBP_00895	28
LPCHMCBP_00896	3788
LPCHMCBP_00897	324
LPCHMCBP_00898	3667
LPCHMCBP_00899	1341
LPCHMCBP_00900	2684
LPCHMCBP_00901	9206
LPCHMCBP_00902	7413
LPCHMCBP_00903	512
LPCHMCBP_00904	20
LPCHMCBP_00905	18
LPCHMCBP_00906	1518
LPCHMCBP_00907	198
LPCHMCBP_00908	2171
LPCHMCBP_00909	235
LPCHMCBP_00910	173
LPCHMCBP_00911	2
LPCHMCBP_00912	60
LPCHMCBP_00913	15
LPCHMCBP_00914	0
LPCHMCBP_00915	8
LPCHMCBP_00916	6
LPCHMCBP_00917	3
LPCHMCBP_00918	22
LPCHMCBP_00919	133
LPCHMCBP_00920	519
LPCHMCBP_00921	870
LPCHMCBP_00922	1984
LPCHMCBP_00923	113
LPCHMCBP_00924	24
LPCHMCBP_00925	48
LPCHMCBP_00926	139
LPCHMCBP_00927	229
LPCHMCBP_00928	2400
LPCHMCBP_00929	1201
LPCHMCBP_00930	170
LPCHMCBP_00931	482
LPCHMCBP_00932	4916
LPCHMCBP_00933	99
LPCHMCBP_00934	60
LPCHMCBP_00935	35
LPCHMCBP_00936	103
LPCHMCBP_00937	200
LPCHMCBP_00938	160
LPCHMCBP_00939	15
LPCHMCBP_00940	55
LPCHMCBP_00941	397
LPCHMCBP_00942	537
LPCHMCBP_00943	1254
LPCHMCBP_00944	362
LPCHMCBP_00945	194
LPCHMCBP_00946	24
LPCHMCBP_00947	16
LPCHMCBP_00948	1
LPCHMCBP_00949	486
LPCHMCBP_00950	403
LPCHMCBP_00951	1479
LPCHMCBP_00952	56
LPCHMCBP_00953	90
LPCHMCBP_00954	1642
LPCHMCBP_00955	4471
LPCHMCBP_00956	262
LPCHMCBP_00957	658
LPCHMCBP_00958	546
LPCHMCBP_00959	969
LPCHMCBP_00960	548
LPCHMCBP_00961	307
LPCHMCBP_00962	237
LPCHMCBP_00963	45
LPCHMCBP_00964	7
LPCHMCBP_00965	2239
LPCHMCBP_00966	676
LPCHMCBP_00967	75
LPCHMCBP_00968	156
LPCHMCBP_00969	103
LPCHMCBP_00970	326
LPCHMCBP_00971	1555
LPCHMCBP_00972	491
LPCHMCBP_00973	243
LPCHMCBP_00974	964
LPCHMCBP_00975	1190
LPCHMCBP_00976	996
LPCHMCBP_00977	848
LPCHMCBP_00978	666
LPCHMCBP_00979	220
LPCHMCBP_00980	442
LPCHMCBP_00981	207
LPCHMCBP_00982	499
LPCHMCBP_00983	138
LPCHMCBP_00984	2
LPCHMCBP_00985	2
LPCHMCBP_00986	314
LPCHMCBP_00987	1619
LPCHMCBP_00988	11559
LPCHMCBP_00989	11072
LPCHMCBP_00990	3608
LPCHMCBP_00991	404
LPCHMCBP_00992	302
LPCHMCBP_00993	2803
LPCHMCBP_00994	475
LPCHMCBP_00995	69
LPCHMCBP_00996	240
LPCHMCBP_00997	508
LPCHMCBP_00998	92
LPCHMCBP_00999	2591
LPCHMCBP_01000	167
LPCHMCBP_01001	441
LPCHMCBP_01002	78
LPCHMCBP_01003	188
LPCHMCBP_01004	470
LPCHMCBP_01005	823
LPCHMCBP_01006	1846
LPCHMCBP_01007	3083
LPCHMCBP_01008	105
LPCHMCBP_01009	101
LPCHMCBP_01010	191
LPCHMCBP_01011	340
LPCHMCBP_01012	204
LPCHMCBP_01013	2712
LPCHMCBP_01014	263
LPCHMCBP_01015	920
LPCHMCBP_01016	841
LPCHMCBP_01017	245
LPCHMCBP_01018	464
LPCHMCBP_01019	617
LPCHMCBP_01020	2179
